"number","incident_state","active","reassignment_count","reopen_count","sys_mod_count","made_sla","caller_id","opened_by","opened_at","sys_created_by","sys_created_at","sys_updated_by","updated_at","contact_type","location","category","subcategory","u_symptom","cmdb_ci","impact","urgency","priority","assignment_group","assigned_to","knowledge","u_priority_confirmation","notify","problem_id","rfc","vendor","caused_by","closed_code","resolved_by","resolved_at","closed_at","duration","created_at_stc","updated_at_stc","opened_at_stc","resolved_at_stc","closed_at_stc","elapsed_stc","remaining_stc","sojourn_set_stc","sojourn_mset_stc","sojourn_seq_stc","seq_state_id","set_state_id","mset_state_id"
"INC0021211","New","True",0,0,0,"True","Caller 4587","Opener 56","2016-04-20 09:39:00","",NA,"Updater 770","2016-04-20 09:39:00","Phone","Location 160","Notebook","Not apply","Slowness","","2 - Medium","2 - Medium","3 - Moderate","Group 66","","False","False","Do Not Notify","","","","","Solved (Work Around)","Resolver 59","2016-04-20 09:54:00","2016-04-25 10:07:00",433680,NA,1461155940,1461155940,1461156840,1461589620,0,433680,0,0,0,0,0,0
"INC0021211","Active","True",0,0,1,"True","Caller 4587","Opener 56","2016-04-20 09:39:00","",NA,"Updater 226","2016-04-20 09:53:00","Phone","Location 160","Notebook","Not apply","Slowness","","2 - Medium","2 - Medium","3 - Moderate","Group 66","Assigned to 65","False","False","Do Not Notify","","","","","Solved (Work Around)","Resolver 59","2016-04-20 09:54:00","2016-04-25 10:07:00",433680,NA,1461156780,1461155940,1461156840,1461589620,840,432840,0,0,0,0,0,0
"INC0021211","Resolved","True",0,0,2,"True","Caller 4587","Opener 56","2016-04-20 09:39:00","",NA,"Updater 226","2016-04-20 09:54:00","Phone","Location 160","Notebook","Not apply","Slowness","","2 - Medium","2 - Medium","3 - Moderate","Group 66","Assigned to 65","False","True","Do Not Notify","","","","","Solved (Work Around)","Resolver 59","2016-04-20 09:54:00","2016-04-25 10:07:00",433680,NA,1461156840,1461155940,1461156840,1461589620,900,432780,0,0,0,0,0,0
"INC0021211","Closed","False",0,0,3,"True","Caller 4587","Opener 56","2016-04-20 09:39:00","",NA,"Updater 770","2016-04-25 10:07:00","Phone","Location 160","Notebook","Not apply","Slowness","","2 - Medium","2 - Medium","3 - Moderate","Group 66","Assigned to 65","False","True","Do Not Notify","","","","","Solved (Work Around)","Resolver 59","2016-04-20 09:54:00","2016-04-25 10:07:00",433680,NA,1461589620,1461155940,1461156840,1461589620,433680,0,0,0,0,0,0,0
"INC0021267","New","True",0,0,0,"True","Caller 1509","Opener 56","2016-04-20 11:04:00","Creator 52","2016-04-20 11:08:00","Updater 226","2016-04-20 11:08:00","Phone","Location 73","Notebook","Not apply","Damaged","","2 - Medium","2 - Medium","3 - Moderate","Group 24","Assigned to 63","False","False","Do Not Notify","","","","","Not Solved (Not Reproducible)","Resolver 57","2016-05-05 12:13:00","2016-05-10 13:07:00",1735380,1461161280,1461161280,1461161040,1462461180,1462896420,240,1735140,0,0,0,0,0,0
"INC0021267","New","True",1,0,2,"True","Caller 1509","Opener 56","2016-04-20 11:04:00","Creator 52","2016-04-20 11:08:00","Updater 183","2016-04-25 12:41:00","Phone","Location 73","Notebook","Not apply","Damaged","","2 - Medium","2 - Medium","3 - Moderate","Group 22","Assigned to 63","False","False","Do Not Notify","","","","","Not Solved (Not Reproducible)","Resolver 57","2016-05-05 12:13:00","2016-05-10 13:07:00",1735380,1461161280,1461598860,1461161040,1462461180,1462896420,437820,1297560,0,0,0,0,0,0
"INC0021267","New","True",1,0,3,"True","Caller 1509","Opener 56","2016-04-20 11:04:00","Creator 52","2016-04-20 11:08:00","Updater 207","2016-04-25 17:04:00","Phone","Location 73","Notebook","Not apply","Damaged","","2 - Medium","2 - Medium","3 - Moderate","Group 22","Assigned to 63","False","False","Do Not Notify","","","","","Not Solved (Not Reproducible)","Resolver 57","2016-05-05 12:13:00","2016-05-10 13:07:00",1735380,1461161280,1461614640,1461161040,1462461180,1462896420,453600,1281780,0,0,0,0,0,0
"INC0021267","Awaiting User Info","True",1,0,4,"True","Caller 1509","Opener 56","2016-04-20 11:04:00","Creator 52","2016-04-20 11:08:00","Updater 207","2016-04-25 17:04:00","Phone","Location 73","Notebook","Not apply","Damaged","","2 - Medium","2 - Medium","3 - Moderate","Group 22","Assigned to 63","False","False","Do Not Notify","","","","","Not Solved (Not Reproducible)","Resolver 57","2016-05-05 12:13:00","2016-05-10 13:07:00",1735380,1461161280,1461614640,1461161040,1462461180,1462896420,453600,1281780,0,0,0,0,0,0
"INC0021267","Awaiting User Info","True",1,0,5,"True","Caller 1509","Opener 56","2016-04-20 11:04:00","Creator 52","2016-04-20 11:08:00","Updater 207","2016-04-26 09:08:00","Phone","Location 73","Notebook","Not apply","Damaged","","2 - Medium","2 - Medium","3 - Moderate","Group 22","Assigned to 63","False","False","Do Not Notify","","","","","Not Solved (Not Reproducible)","Resolver 57","2016-05-05 12:13:00","2016-05-10 13:07:00",1735380,1461161280,1461672480,1461161040,1462461180,1462896420,511440,1223940,0,0,0,0,0,0
"INC0021267","Awaiting User Info","True",1,0,6,"True","Caller 1509","Opener 56","2016-04-20 11:04:00","Creator 52","2016-04-20 11:08:00","Updater 207","2016-04-28 17:35:00","Phone","Location 73","Notebook","Not apply","Damaged","","2 - Medium","2 - Medium","3 - Moderate","Group 22","Assigned to 63","False","False","Do Not Notify","","","","","Not Solved (Not Reproducible)","Resolver 57","2016-05-05 12:13:00","2016-05-10 13:07:00",1735380,1461161280,1461875700,1461161040,1462461180,1462896420,714660,1020720,0,0,0,0,0,0
"INC0021267","Active","True",1,0,7,"True","Caller 1509","Opener 56","2016-04-20 11:04:00","Creator 52","2016-04-20 11:08:00","Updater 207","2016-04-28 17:35:00","Phone","Location 73","Notebook","Not apply","Damaged","","2 - Medium","2 - Medium","3 - Moderate","Group 22","Assigned to 63","False","False","Do Not Notify","","","","","Not Solved (Not Reproducible)","Resolver 57","2016-05-05 12:13:00","2016-05-10 13:07:00",1735380,1461161280,1461875700,1461161040,1462461180,1462896420,714660,1020720,0,0,0,0,0,0
"INC0021267","Active","True",1,0,8,"True","Caller 1509","Opener 56","2016-04-20 11:04:00","Creator 52","2016-04-20 11:08:00","Updater 207","2016-04-29 15:09:00","Phone","Location 73","Notebook","Not apply","Damaged","","2 - Medium","2 - Medium","3 - Moderate","Group 22","Assigned to 63","False","False","Do Not Notify","","","","","Not Solved (Not Reproducible)","Resolver 57","2016-05-05 12:13:00","2016-05-10 13:07:00",1735380,1461161280,1461953340,1461161040,1462461180,1462896420,792300,943080,0,0,0,0,0,0
"INC0021267","Awaiting Vendor","True",1,0,9,"True","Caller 1509","Opener 56","2016-04-20 11:04:00","Creator 52","2016-04-20 11:08:00","Updater 207","2016-04-29 17:45:00","Phone","Location 73","Notebook","Not apply","Damaged","","2 - Medium","2 - Medium","3 - Moderate","Group 22","Assigned to 63","False","False","Do Not Notify","","","Vendor 1","","Not Solved (Not Reproducible)","Resolver 57","2016-05-05 12:13:00","2016-05-10 13:07:00",1735380,1461161280,1461962700,1461161040,1462461180,1462896420,801660,933720,0,0,0,0,0,0
"INC0021267","Awaiting Vendor","True",1,0,11,"True","Caller 1509","Opener 56","2016-04-20 11:04:00","Creator 52","2016-04-20 11:08:00","Updater 207","2016-05-05 12:13:00","Phone","Location 73","Notebook","Not apply","Damaged","","2 - Medium","2 - Medium","3 - Moderate","Group 22","Assigned to 63","False","False","Do Not Notify","","","Vendor 1","","Not Solved (Not Reproducible)","Resolver 57","2016-05-05 12:13:00","2016-05-10 13:07:00",1735380,1461161280,1462461180,1461161040,1462461180,1462896420,1300140,435240,0,0,0,0,0,0
"INC0021267","Resolved","True",1,0,12,"True","Caller 1509","Opener 56","2016-04-20 11:04:00","Creator 52","2016-04-20 11:08:00","Updater 207","2016-05-05 12:13:00","Phone","Location 73","Notebook","Not apply","Damaged","","2 - Medium","2 - Medium","3 - Moderate","Group 22","Assigned to 63","False","True","Do Not Notify","","","","","Not Solved (Not Reproducible)","Resolver 57","2016-05-05 12:13:00","2016-05-10 13:07:00",1735380,1461161280,1462461180,1461161040,1462461180,1462896420,1300140,435240,0,0,0,0,0,0
"INC0021267","Closed","False",1,0,13,"False","Caller 1509","Opener 56","2016-04-20 11:04:00","Creator 52","2016-04-20 11:08:00","Updater 770","2016-05-10 13:07:00","Phone","Location 73","Notebook","Not apply","Damaged","","2 - Medium","2 - Medium","3 - Moderate","Group 22","Assigned to 63","False","True","Do Not Notify","","","","","Not Solved (Not Reproducible)","Resolver 57","2016-05-05 12:13:00","2016-05-10 13:07:00",1735380,1461161280,1462896420,1461161040,1462461180,1462896420,1735380,0,0,0,0,0,0,0
"INC0021784","New","True",0,0,0,"True","Caller 1371","Opener 190","2016-04-22 08:30:00","Creator 170","2016-04-22 08:34:00","Updater 776","2016-04-22 08:34:00","Phone","Location 65","Notebook","Others","","","2 - Medium","2 - Medium","3 - Moderate","Group 8","Assigned to 215","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 199","2016-06-24 15:13:00","2016-06-29 16:00:00",5902200,1461324840,1461324840,1461324600,1466791980,1467226800,240,5901960,0,0,0,0,0,0
"INC0021784","New","True",0,0,1,"True","Caller 1371","Opener 190","2016-04-22 08:30:00","Creator 170","2016-04-22 08:34:00","Updater 776","2016-04-22 08:35:00","Phone","Location 111","Notebook","Others","","","2 - Medium","2 - Medium","3 - Moderate","Group 8","Assigned to 215","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 199","2016-06-24 15:13:00","2016-06-29 16:00:00",5902200,1461324840,1461324900,1461324600,1466791980,1467226800,300,5901900,0,0,0,0,0,0
"INC0021784","New","True",1,0,2,"True","Caller 1371","Opener 190","2016-04-22 08:30:00","Creator 170","2016-04-22 08:34:00","Updater 318","2016-04-22 11:59:00","Phone","Location 111","Notebook","Others","","","2 - Medium","2 - Medium","3 - Moderate","Group 27","Assigned to 215","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 199","2016-06-24 15:13:00","2016-06-29 16:00:00",5902200,1461324840,1461337140,1461324600,1466791980,1467226800,12540,5889660,0,0,0,0,0,0
"INC0021784","Active","True",1,0,3,"True","Caller 1371","Opener 190","2016-04-22 08:30:00","Creator 170","2016-04-22 08:34:00","Updater 788","2016-04-25 08:17:00","Phone","Location 111","Notebook","Others","","","2 - Medium","2 - Medium","3 - Moderate","Group 27","Assigned to 215","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 199","2016-06-24 15:13:00","2016-06-29 16:00:00",5902200,1461324840,1461583020,1461324600,1466791980,1467226800,258420,5643780,0,0,0,0,0,0
"INC0021784","Active","True",1,0,4,"True","Caller 1371","Opener 190","2016-04-22 08:30:00","Creator 170","2016-04-22 08:34:00","Updater 788","2016-04-25 08:55:00","Phone","Location 111","Notebook","Others","","","2 - Medium","2 - Medium","3 - Moderate","Group 27","Assigned to 215","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 199","2016-06-24 15:13:00","2016-06-29 16:00:00",5902200,1461324840,1461585300,1461324600,1466791980,1467226800,260700,5641500,0,0,0,0,0,0
"INC0021784","Active","True",2,0,5,"True","Caller 1371","Opener 190","2016-04-22 08:30:00","Creator 170","2016-04-22 08:34:00","Updater 788","2016-04-25 08:56:00","Phone","Location 111","Notebook","Others","","","2 - Medium","2 - Medium","3 - Moderate","Group 19","","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 199","2016-06-24 15:13:00","2016-06-29 16:00:00",5902200,1461324840,1461585360,1461324600,1466791980,1467226800,260760,5641440,0,0,0,0,0,0
"INC0021784","Active","True",2,0,6,"True","Caller 1371","Opener 190","2016-04-22 08:30:00","Creator 170","2016-04-22 08:34:00","Updater 725","2016-04-25 09:38:00","Phone","Location 111","Notebook","Others","","","2 - Medium","2 - Medium","3 - Moderate","Group 19","","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 199","2016-06-24 15:13:00","2016-06-29 16:00:00",5902200,1461324840,1461587880,1461324600,1466791980,1467226800,263280,5638920,0,0,0,0,0,0
"INC0021784","Active","True",3,0,7,"True","Caller 1371","Opener 190","2016-04-22 08:30:00","Creator 170","2016-04-22 08:34:00","Updater 725","2016-04-25 09:38:00","Phone","Location 111","Notebook","Others","","","2 - Medium","2 - Medium","3 - Moderate","Group 27","","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 199","2016-06-24 15:13:00","2016-06-29 16:00:00",5902200,1461324840,1461587880,1461324600,1466791980,1467226800,263280,5638920,0,0,0,0,0,0
"INC0021784","Active","True",3,0,8,"True","Caller 1371","Opener 190","2016-04-22 08:30:00","Creator 170","2016-04-22 08:34:00","Updater 788","2016-04-25 09:55:00","Phone","Location 111","Notebook","Others","","","2 - Medium","2 - Medium","3 - Moderate","Group 27","","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 199","2016-06-24 15:13:00","2016-06-29 16:00:00",5902200,1461324840,1461588900,1461324600,1466791980,1467226800,264300,5637900,0,0,0,0,0,0
"INC0021784","Active","True",4,0,9,"True","Caller 1371","Opener 190","2016-04-22 08:30:00","Creator 170","2016-04-22 08:34:00","Updater 788","2016-04-25 09:55:00","Phone","Location 111","Notebook","Others","","","2 - Medium","2 - Medium","3 - Moderate","Group 19","","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 199","2016-06-24 15:13:00","2016-06-29 16:00:00",5902200,1461324840,1461588900,1461324600,1466791980,1467226800,264300,5637900,0,0,0,0,0,0
"INC0021784","Active","True",4,0,10,"True","Caller 1371","Opener 190","2016-04-22 08:30:00","Creator 170","2016-04-22 08:34:00","Updater 725","2016-04-25 10:10:00","Phone","Location 111","Notebook","Others","","","2 - Medium","2 - Medium","3 - Moderate","Group 19","","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 199","2016-06-24 15:13:00","2016-06-29 16:00:00",5902200,1461324840,1461589800,1461324600,1466791980,1467226800,265200,5637000,0,0,0,0,0,0
"INC0021784","Active","True",5,0,11,"True","Caller 1371","Opener 190","2016-04-22 08:30:00","Creator 170","2016-04-22 08:34:00","Updater 725","2016-04-25 10:10:00","Phone","Location 111","Notebook","Others","","","2 - Medium","2 - Medium","3 - Moderate","Group 27","","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 199","2016-06-24 15:13:00","2016-06-29 16:00:00",5902200,1461324840,1461589800,1461324600,1466791980,1467226800,265200,5637000,0,0,0,0,0,0
"INC0021784","Active","True",5,0,12,"True","Caller 1371","Opener 190","2016-04-22 08:30:00","Creator 170","2016-04-22 08:34:00","Updater 264","2016-04-25 16:55:00","Phone","Location 111","Notebook","Others","","","2 - Medium","2 - Medium","3 - Moderate","Group 27","Assigned to 70","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 199","2016-06-24 15:13:00","2016-06-29 16:00:00",5902200,1461324840,1461614100,1461324600,1466791980,1467226800,289500,5612700,0,0,0,0,0,0
"INC0021784","Active","True",5,0,13,"True","Caller 1371","Opener 190","2016-04-22 08:30:00","Creator 170","2016-04-22 08:34:00","Updater 264","2016-04-25 16:55:00","Phone","Location 111","Notebook","Others","","","2 - Medium","2 - Medium","3 - Moderate","Group 27","Assigned to 215","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 199","2016-06-24 15:13:00","2016-06-29 16:00:00",5902200,1461324840,1461614100,1461324600,1466791980,1467226800,289500,5612700,0,0,0,0,0,0
"INC0021784","Active","True",5,0,14,"True","Caller 1371","Opener 190","2016-04-22 08:30:00","Creator 170","2016-04-22 08:34:00","Updater 788","2016-04-28 09:03:00","Phone","Location 111","Notebook","Others","","","2 - Medium","2 - Medium","3 - Moderate","Group 27","Assigned to 215","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 199","2016-06-24 15:13:00","2016-06-29 16:00:00",5902200,1461324840,1461844980,1461324600,1466791980,1467226800,520380,5381820,0,0,0,0,0,0
"INC0021784","Active","True",6,0,15,"True","Caller 1371","Opener 190","2016-04-22 08:30:00","Creator 170","2016-04-22 08:34:00","Updater 788","2016-04-28 09:04:00","Phone","Location 111","Notebook","Others","","","2 - Medium","2 - Medium","3 - Moderate","Group 19","","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 199","2016-06-24 15:13:00","2016-06-29 16:00:00",5902200,1461324840,1461845040,1461324600,1466791980,1467226800,520440,5381760,0,0,0,0,0,0
"INC0021784","Active","True",6,0,16,"True","Caller 1371","Opener 190","2016-04-22 08:30:00","Creator 170","2016-04-22 08:34:00","Updater 725","2016-04-29 11:08:00","Phone","Location 111","Notebook","Others","","","2 - Medium","2 - Medium","3 - Moderate","Group 19","Assigned to 204","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 199","2016-06-24 15:13:00","2016-06-29 16:00:00",5902200,1461324840,1461938880,1461324600,1466791980,1467226800,614280,5287920,0,0,0,0,0,0
"INC0021784","Active","True",6,0,35,"True","Caller 1371","Opener 190","2016-04-22 08:30:00","Creator 170","2016-04-22 08:34:00","Updater 725","2016-06-24 15:11:00","Phone","Location 111","Notebook","Others","","","2 - Medium","2 - Medium","3 - Moderate","Group 19","Assigned to 204","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 199","2016-06-24 15:13:00","2016-06-29 16:00:00",5902200,1461324840,1466791860,1461324600,1466791980,1467226800,5467260,434940,0,0,0,0,0,0
"INC0021784","Active","True",7,0,36,"True","Caller 1371","Opener 190","2016-04-22 08:30:00","Creator 170","2016-04-22 08:34:00","Updater 725","2016-06-24 15:11:00","Phone","Location 111","Notebook","Others","","","2 - Medium","2 - Medium","3 - Moderate","Group 27","","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 199","2016-06-24 15:13:00","2016-06-29 16:00:00",5902200,1461324840,1466791860,1461324600,1466791980,1467226800,5467260,434940,0,0,0,0,0,0
"INC0021784","Active","True",7,0,37,"True","Caller 1371","Opener 190","2016-04-22 08:30:00","Creator 170","2016-04-22 08:34:00","Updater 788","2016-06-24 15:13:00","Phone","Location 111","Notebook","Others","","","2 - Medium","2 - Medium","3 - Moderate","Group 27","","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 199","2016-06-24 15:13:00","2016-06-29 16:00:00",5902200,1461324840,1466791980,1461324600,1466791980,1467226800,5467380,434820,0,0,0,0,0,0
"INC0021784","Resolved","True",7,0,38,"True","Caller 1371","Opener 190","2016-04-22 08:30:00","Creator 170","2016-04-22 08:34:00","Updater 788","2016-06-24 15:13:00","Phone","Location 111","Notebook","Others","","","2 - Medium","2 - Medium","3 - Moderate","Group 27","Assigned to 215","False","True","Do Not Notify","","","","","Solved (Permanently)","Resolver 199","2016-06-24 15:13:00","2016-06-29 16:00:00",5902200,1461324840,1466791980,1461324600,1466791980,1467226800,5467380,434820,0,0,0,0,0,0
"INC0021784","Closed","False",7,0,39,"False","Caller 1371","Opener 190","2016-04-22 08:30:00","Creator 170","2016-04-22 08:34:00","Updater 770","2016-06-29 16:00:00","Phone","Location 111","Notebook","Others","","","2 - Medium","2 - Medium","3 - Moderate","Group 27","Assigned to 215","False","True","Do Not Notify","","","","","Solved (Permanently)","Resolver 199","2016-06-24 15:13:00","2016-06-29 16:00:00",5902200,1461324840,1467226800,1461324600,1466791980,1467226800,5902200,0,0,0,0,0,0,0
"INC0021880","New","True",0,0,0,"True","Caller 1536","Opener 120","2016-04-22 18:18:00","Creator 101","2016-04-22 18:24:00","Updater 493","2016-04-22 18:24:00","Phone","Location 36","Notebook","Others","","","2 - Medium","2 - Medium","3 - Moderate","Group 28","Assigned to 28","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 26","2016-04-25 16:29:00","2016-04-30 17:07:00",686940,1461360240,1461360240,1461359880,1461612540,1462046820,360,686580,0,0,0,0,0,0
"INC0021880","New","True",0,0,1,"True","Caller 1536","Opener 120","2016-04-22 18:18:00","Creator 101","2016-04-22 18:24:00","Updater 114","2016-04-25 16:28:00","Phone","Location 36","Notebook","Others","","","2 - Medium","2 - Medium","3 - Moderate","Group 28","Assigned to 28","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 26","2016-04-25 16:29:00","2016-04-30 17:07:00",686940,1461360240,1461612480,1461359880,1461612540,1462046820,252600,434340,0,0,0,0,0,0
"INC0021880","Resolved","True",0,0,2,"True","Caller 1536","Opener 120","2016-04-22 18:18:00","Creator 101","2016-04-22 18:24:00","Updater 114","2016-04-25 16:29:00","Phone","Location 36","Notebook","Others","","","2 - Medium","2 - Medium","3 - Moderate","Group 28","Assigned to 28","False","True","Do Not Notify","","","","","Solved (Permanently)","Resolver 26","2016-04-25 16:29:00","2016-04-30 17:07:00",686940,1461360240,1461612540,1461359880,1461612540,1462046820,252660,434280,0,0,0,0,0,0
"INC0021880","Closed","False",0,0,3,"True","Caller 1536","Opener 120","2016-04-22 18:18:00","Creator 101","2016-04-22 18:24:00","Updater 770","2016-04-30 17:07:00","Phone","Location 36","Notebook","Others","","","2 - Medium","2 - Medium","3 - Moderate","Group 28","Assigned to 28","False","True","Do Not Notify","","","","","Solved (Permanently)","Resolver 26","2016-04-25 16:29:00","2016-04-30 17:07:00",686940,1461360240,1462046820,1461359880,1461612540,1462046820,686940,0,0,0,0,0,0,0
"INC0022098","New","True",0,0,0,"True","Caller 4587","Opener 11","2016-04-25 09:00:00","Creator 8","2016-04-25 09:07:00","Updater 38","2016-04-25 09:07:00","Phone","Location 160","Notebook","Preventive","Cleaning","","2 - Medium","2 - Medium","3 - Moderate","Group 24","Assigned to 53","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 48","2016-05-05 16:16:00","2016-05-10 17:07:00",1325220,1461586020,1461586020,1461585600,1462475760,1462910820,420,1324800,0,0,0,0,0,0
"INC0022098","New","True",0,0,4,"True","Caller 4587","Opener 11","2016-04-25 09:00:00","Creator 8","2016-04-25 09:07:00","Updater 183","2016-05-05 16:16:00","Phone","Location 160","Notebook","Preventive","Cleaning","","2 - Medium","2 - Medium","3 - Moderate","Group 24","Assigned to 53","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 48","2016-05-05 16:16:00","2016-05-10 17:07:00",1325220,1461586020,1462475760,1461585600,1462475760,1462910820,890160,435060,0,0,0,0,0,0
"INC0022098","Resolved","True",0,0,5,"True","Caller 4587","Opener 11","2016-04-25 09:00:00","Creator 8","2016-04-25 09:07:00","Updater 183","2016-05-05 16:16:00","Phone","Location 160","Notebook","Preventive","Cleaning","","2 - Medium","2 - Medium","3 - Moderate","Group 24","Assigned to 53","False","True","Do Not Notify","","","","","Solved (Permanently)","Resolver 48","2016-05-05 16:16:00","2016-05-10 17:07:00",1325220,1461586020,1462475760,1461585600,1462475760,1462910820,890160,435060,0,0,0,0,0,0
"INC0022098","Closed","False",0,0,6,"False","Caller 4587","Opener 11","2016-04-25 09:00:00","Creator 8","2016-04-25 09:07:00","Updater 770","2016-05-10 17:07:00","Phone","Location 160","Notebook","Preventive","Cleaning","","2 - Medium","2 - Medium","3 - Moderate","Group 24","Assigned to 53","False","True","Do Not Notify","","","","","Solved (Permanently)","Resolver 48","2016-05-05 16:16:00","2016-05-10 17:07:00",1325220,1461586020,1462910820,1461585600,1462475760,1462910820,1325220,0,0,0,0,0,0,0
"INC0022126","New","True",0,0,0,"True","Caller 2816","Opener 11","2016-04-25 09:21:00","Creator 8","2016-04-25 09:29:00","Updater 38","2016-04-25 09:29:00","Phone","Location 73","Notebook","Others","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 8","Assigned to 63","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 57","2016-04-25 15:25:00","2016-04-30 16:07:00",456360,1461587340,1461587340,1461586860,1461608700,1462043220,480,455880,0,0,0,0,0,0
"INC0022126","New","True",1,0,1,"True","Caller 2816","Opener 11","2016-04-25 09:21:00","Creator 8","2016-04-25 09:29:00","Updater 725","2016-04-25 09:33:00","Phone","Location 73","Notebook","Others","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 22","Assigned to 63","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 57","2016-04-25 15:25:00","2016-04-30 16:07:00",456360,1461587340,1461587580,1461586860,1461608700,1462043220,720,455640,0,0,0,0,0,0
"INC0022126","New","True",2,0,2,"True","Caller 2816","Opener 11","2016-04-25 09:21:00","Creator 8","2016-04-25 09:29:00","Updater 38","2016-04-25 10:37:00","Phone","Location 73","Notebook","Others","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 19","Assigned to 63","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 57","2016-04-25 15:25:00","2016-04-30 16:07:00",456360,1461587340,1461591420,1461586860,1461608700,1462043220,4560,451800,0,0,0,0,0,0
"INC0022126","New","True",2,0,3,"True","Caller 2816","Opener 11","2016-04-25 09:21:00","Creator 8","2016-04-25 09:29:00","Updater 207","2016-04-25 14:23:00","Phone","Location 73","Notebook","Others","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 19","Assigned to 63","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 57","2016-04-25 15:25:00","2016-04-30 16:07:00",456360,1461587340,1461604980,1461586860,1461608700,1462043220,18120,438240,0,0,0,0,0,0
"INC0022126","Active","True",3,0,4,"True","Caller 2816","Opener 11","2016-04-25 09:21:00","Creator 8","2016-04-25 09:29:00","Updater 207","2016-04-25 14:23:00","Phone","Location 73","Notebook","Others","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 22","Assigned to 63","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 57","2016-04-25 15:25:00","2016-04-30 16:07:00",456360,1461587340,1461604980,1461586860,1461608700,1462043220,18120,438240,0,0,0,0,0,0
"INC0022126","Active","True",3,0,5,"True","Caller 2816","Opener 11","2016-04-25 09:21:00","Creator 8","2016-04-25 09:29:00","Updater 207","2016-04-25 15:24:00","Phone","Location 73","Notebook","Others","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 22","Assigned to 63","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 57","2016-04-25 15:25:00","2016-04-30 16:07:00",456360,1461587340,1461608640,1461586860,1461608700,1462043220,21780,434580,0,0,0,0,0,0
"INC0022126","Resolved","True",3,0,6,"True","Caller 2816","Opener 11","2016-04-25 09:21:00","Creator 8","2016-04-25 09:29:00","Updater 207","2016-04-25 15:25:00","Phone","Location 73","Notebook","Others","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 22","Assigned to 63","False","True","Do Not Notify","","","","","Solved (Permanently)","Resolver 57","2016-04-25 15:25:00","2016-04-30 16:07:00",456360,1461587340,1461608700,1461586860,1461608700,1462043220,21840,434520,0,0,0,0,0,0
"INC0022126","Closed","False",3,0,7,"True","Caller 2816","Opener 11","2016-04-25 09:21:00","Creator 8","2016-04-25 09:29:00","Updater 770","2016-04-30 16:07:00","Phone","Location 73","Notebook","Others","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 22","Assigned to 63","False","True","Do Not Notify","","","","","Solved (Permanently)","Resolver 57","2016-04-25 15:25:00","2016-04-30 16:07:00",456360,1461587340,1462043220,1461586860,1461608700,1462043220,456360,0,0,0,0,0,0,0
"INC0022139","Active","True",0,0,0,"True","Caller 2490","Opener 190","2016-04-25 09:36:00","Creator 170","2016-04-25 09:50:00","Updater 776","2016-04-25 09:50:00","Phone","Location 122","Notebook","Others","Cleaning","","2 - Medium","2 - Medium","3 - Moderate","","Assigned to 212","False","False","Do Not Notify","","","","","Solved Remotely (Permanently)","Resolver 214","2016-04-27 10:52:00","2016-05-02 11:07:00",610260,1461588600,1461588600,1461587760,1461765120,1462198020,840,609420,0,0,0,0,0,0
